lon;lat;var1
181.5;22.5;0.09138411139979609
181.5;23.5;-0.04566428917378504
181.5;24.5;-0.22607191621955777
181.5;25.5;-0.4256559500009724
181.5;26.5;-0.6251447238426432
181.5;27.5;-0.8643128973075406
181.5;28.5;-1.0684126041548818
181.5;29.5;-1.263989786773851
181.5;30.5;-1.4424403268295989
181.5;31.5;-1.594235050336166
181.5;32.5;-1.6901290846444583
181.5;33.5;-1.7380035275552443
181.5;34.5;-1.7327634272860055
181.5;35.5;-1.658545331870894
181.5;36.5;-1.5781961289560524
181.5;37.5;-1.5387845287191904
181.5;38.5;-1.4783034700692312
181.5;39.5;-1.389375061094288
181.5;40.5;-1.2550199340567998
181.5;41.5;-1.116502980596003
181.5;42.5;-0.956038129430621
181.5;43.5;-0.8191734830130593
181.5;44.5;-0.6702067363170404
181.5;45.5;-0.5370441360166259
181.5;46.5;-0.3981178372038175
181.5;47.5;-0.20186257060580162
181.5;48.5;0.04186282209983189
181.5;49.5;0.3408964019153311
181.5;50.5;0.6248988852014449
181.5;51.5;0.7919056750632714
181.5;52.5;0.9050848599276134
181.5;53.5;0.9922737481760171
181.5;54.5;1.0529838750355596
181.5;55.5;1.083391458771961
181.5;56.5;1.121176080230895
181.5;57.5;1.1317359040150368
181.5;58.5;1.1029628384965144
181.5;59.5;1.0527660022966066
182.5;20.5;0.27803200040869047
182.5;21.5;0.2181195539161268
182.5;22.5;0.1130450963227338
182.5;23.5;-0.02879714647911749
182.5;24.5;-0.224500303105455
182.5;25.5;-0.42340439225308923
182.5;26.5;-0.6109244141021212
182.5;27.5;-0.8404655953395181
182.5;28.5;-1.0665813244601923
182.5;29.5;-1.2645020174923791
182.5;30.5;-1.4426827265425806
182.5;31.5;-1.5906215241987016
182.5;32.5;-1.6834932528520572
182.5;33.5;-1.745156388043506
182.5;34.5;-1.7202109018775975
182.5;35.5;-1.639891890709896
182.5;36.5;-1.5715343520144716
182.5;37.5;-1.5269923552296145
182.5;38.5;-1.4774303916796072
182.5;39.5;-1.3826204133483968
182.5;40.5;-1.2498850186479473
182.5;41.5;-1.119785533257015
182.5;42.5;-0.9534666479879782
182.5;43.5;-0.8015067599202933
182.5;44.5;-0.641534774125879
182.5;45.5;-0.5027641310481088
182.5;46.5;-0.37369456388522726
182.5;47.5;-0.17704174920924098
182.5;48.5;0.06483257733113444
182.5;49.5;0.38495027617689725
182.5;50.5;0.6755304746189531
182.5;51.5;0.8441729847270437
182.5;52.5;0.9623782200154545
182.5;53.5;1.0436763922515115
182.5;54.5;1.0917334631996065
182.5;55.5;1.1067944608220266
182.5;56.5;1.1415840616222768
182.5;57.5;1.1404790401002345
182.5;58.5;1.1133822848586405
182.5;59.5;1.0502247688660675
183.5;20.5;0.3053492975784146
183.5;21.5;0.23223552074240056
183.5;22.5;0.12963040406493215
183.5;23.5;-0.027642315832315037
183.5;24.5;-0.2305634132981858
183.5;25.5;-0.4188077544501716
183.5;26.5;-0.6092818504722078
183.5;27.5;-0.8379884300026984
183.5;28.5;-1.077271904504715
183.5;29.5;-1.2719593027458507
183.5;30.5;-1.435127596971977
183.5;31.5;-1.592597373279137
183.5;32.5;-1.6879843077370948
183.5;33.5;-1.7492782009297827
183.5;34.5;-1.7281390461992954
183.5;35.5;-1.6382894161871226
183.5;36.5;-1.5710756318617725
183.5;37.5;-1.5113867191981878
183.5;38.5;-1.4614936331181159
183.5;39.5;-1.3696258126375591
183.5;40.5;-1.257270699994446
183.5;41.5;-1.1237084437611995
183.5;42.5;-0.9553402127747651
183.5;43.5;-0.7893946193497899
183.5;44.5;-0.6230218785412008
183.5;45.5;-0.46806651331596266
183.5;46.5;-0.3312828290869175
183.5;47.5;-0.1450302710099425
183.5;48.5;0.10975212486121609
183.5;49.5;0.42798278179767507
183.5;50.5;0.7155366546609847
183.5;51.5;0.8842176945056609
183.5;52.5;1.0035405282840761
183.5;53.5;1.0984808977776388
183.5;54.5;1.121435373474666
183.5;55.5;1.1440956121002408
183.5;56.5;1.1499166757647432
183.5;57.5;1.150143867974456
183.5;58.5;1.1185473173185105
183.5;59.5;1.054904634927596
184.5;20.5;0.32796881591187343
184.5;21.5;0.24537224544429387
184.5;22.5;0.13810091849787148
184.5;23.5;-0.0072610602542496575
184.5;24.5;-0.2050712552588133
184.5;25.5;-0.40980720824483985
184.5;26.5;-0.6118121522750699
184.5;27.5;-0.8461848363921803
184.5;28.5;-1.089320490553373
184.5;29.5;-1.2697477522080207
184.5;30.5;-1.4379825540790474
184.5;31.5;-1.5951641188877508
184.5;32.5;-1.700234860642806
184.5;33.5;-1.7445175590316675
184.5;34.5;-1.7139431412299144
184.5;35.5;-1.6416561547801651
184.5;36.5;-1.5658065304608513
184.5;37.5;-1.5133623778998533
184.5;38.5;-1.4450300122431896
184.5;39.5;-1.3609040372981904
184.5;40.5;-1.2626719016556633
184.5;41.5;-1.1236623901915248
184.5;42.5;-0.9627726032560616
184.5;43.5;-0.7845012328394181
184.5;44.5;-0.5887881400595836
184.5;45.5;-0.4328550853260095
184.5;46.5;-0.29570421773573025
184.5;47.5;-0.09569985303622529
184.5;48.5;0.14697642612225004
184.5;49.5;0.4601537014460306
184.5;50.5;0.7572304328387135
184.5;51.5;0.9311688108806522
184.5;52.5;1.0540901378597203
184.5;53.5;1.1349010333002036
184.5;54.5;1.1526981421741025
184.5;55.5;1.1583275672773912
184.5;56.5;1.1632029742091123
184.5;57.5;1.1568688177585065
184.5;58.5;1.1179488619569882
184.5;59.5;1.0561719292068954
185.5;20.5;0.3652996823777327
185.5;21.5;0.2637012835944983
185.5;22.5;0.14632689841689564
185.5;23.5;0.010248252689702012
185.5;24.5;-0.18215045531278953
185.5;25.5;-0.4024747395726369
185.5;26.5;-0.624100318824471
185.5;27.5;-0.8692830353313783
185.5;28.5;-1.105870567877342
185.5;29.5;-1.2815647930821115
185.5;30.5;-1.434260577084153
185.5;31.5;-1.5957453470607998
185.5;32.5;-1.7093348672106592
185.5;33.5;-1.7474441589740737
185.5;34.5;-1.7173005515556805
185.5;35.5;-1.6383618090570704
185.5;36.5;-1.5587240784864236
185.5;37.5;-1.5077537578565186
185.5;38.5;-1.426470996875929
185.5;39.5;-1.3416665915368544
185.5;40.5;-1.2565411842812366
185.5;41.5;-1.129974188606647
185.5;42.5;-0.9682037713713216
185.5;43.5;-0.7766339697111604
185.5;44.5;-0.5646922819440391
185.5;45.5;-0.4036572419235459
185.5;46.5;-0.2513802076072482
185.5;47.5;-0.05314806566173394
185.5;48.5;0.19584469074080563
185.5;49.5;0.5022443546337193
185.5;50.5;0.7962100371889956
185.5;51.5;0.9719632523280163
185.5;52.5;1.0884033735796945
185.5;53.5;1.166195894168548
185.5;54.5;1.1849031913891468
185.5;55.5;1.1831297164886414
185.5;56.5;1.1716069246938465
185.5;57.5;1.1509266771804951
185.5;58.5;1.1082552516003377
185.5;59.5;1.0402824438859728
186.5;20.5;0.4025053392097742
186.5;21.5;0.2862354601953166
186.5;22.5;0.15835583480920204
186.5;23.5;0.027583617307778904
186.5;24.5;-0.1558699727303448
186.5;25.5;-0.3942257506664378
186.5;26.5;-0.6413251396280099
186.5;27.5;-0.8892789997598682
186.5;28.5;-1.118843515269086
186.5;29.5;-1.2858340907675192
186.5;30.5;-1.4402784656093013
186.5;31.5;-1.6023695271495146
186.5;32.5;-1.7103383001112247
186.5;33.5;-1.7526090486853567
186.5;34.5;-1.726545876964727
186.5;35.5;-1.6475312200051475
186.5;36.5;-1.5634750917880587
186.5;37.5;-1.4995082813015277
186.5;38.5;-1.4169973069874584
186.5;39.5;-1.3311031583855968
186.5;40.5;-1.251564826647296
186.5;41.5;-1.1347242110782971
186.5;42.5;-0.9681760949559117
186.5;43.5;-0.7708361357198258
186.5;44.5;-0.5504630457170536
186.5;45.5;-0.37914835369661054
186.5;46.5;-0.21375658217059346
186.5;47.5;-0.026944954733325588
186.5;48.5;0.23278193978409045
186.5;49.5;0.5313036386900487
186.5;50.5;0.8245205819614487
186.5;51.5;1.010323949276964
186.5;52.5;1.124302136691227
186.5;53.5;1.1858458893428399
186.5;54.5;1.2106708767590941
186.5;55.5;1.1983857486703513
186.5;56.5;1.174661688418908
186.5;57.5;1.139003259492413
186.5;58.5;1.0950046998320502
186.5;59.5;1.007396039672713
187.5;20.5;0.4472350316234924
187.5;21.5;0.32595628661399234
187.5;22.5;0.1847257673254555
187.5;23.5;0.04200327717357382
187.5;24.5;-0.1515163474948477
187.5;25.5;-0.3843929631273358
187.5;26.5;-0.6600362192286641
187.5;27.5;-0.9064451439039298
187.5;28.5;-1.1182842269050026
187.5;29.5;-1.280749353564174
187.5;30.5;-1.4474419823931925
187.5;31.5;-1.5985080225225037
187.5;32.5;-1.710731417569415
187.5;33.5;-1.7466633160728942
187.5;34.5;-1.7338039610776317
187.5;35.5;-1.6628743305087497
187.5;36.5;-1.5668087688786432
187.5;37.5;-1.4954512800211741
187.5;38.5;-1.4161601325258797
187.5;39.5;-1.3317501313466429
187.5;40.5;-1.2446214198649097
187.5;41.5;-1.1388654318035283
187.5;42.5;-0.955921204719467
187.5;43.5;-0.7665603383688984
187.5;44.5;-0.5439950802803616
187.5;45.5;-0.36615761653330303
187.5;46.5;-0.18481152764795916
187.5;47.5;0.016025097910955764
187.5;48.5;0.258849519979047
187.5;49.5;0.567501116411814
187.5;50.5;0.8470309422436606
187.5;51.5;1.0429135081100134
187.5;52.5;1.1460411557356929
187.5;53.5;1.2044786445058429
187.5;54.5;1.2245367060288577
187.5;55.5;1.2053046219004915
187.5;56.5;1.1700128057138535
187.5;57.5;1.1309605709604527
187.5;58.5;1.0641703124741964
187.5;59.5;0.9760555376465966
188.5;20.5;0.48570584605930484
188.5;21.5;0.37837922666310986
188.5;22.5;0.21957101244018873
188.5;23.5;0.054294560668218396
188.5;24.5;-0.14417473933640493
188.5;25.5;-0.40096476661241093
188.5;26.5;-0.6734190804297296
188.5;27.5;-0.9203581967035853
188.5;28.5;-1.1112344125995293
188.5;29.5;-1.2838435248489621
188.5;30.5;-1.4398967049683784
188.5;31.5;-1.5926358431162186
188.5;32.5;-1.6974258829680042
188.5;33.5;-1.7376263415624036
188.5;34.5;-1.7335213272451861
188.5;35.5;-1.6712675109764052
188.5;36.5;-1.5765155447838193
188.5;37.5;-1.4899511242111818
188.5;38.5;-1.4056224844624128
188.5;39.5;-1.3206422113520047
188.5;40.5;-1.2338087683203263
188.5;41.5;-1.1288078828584045
188.5;42.5;-0.9645569977277739
188.5;43.5;-0.7679437957440752
188.5;44.5;-0.537854592891477
188.5;45.5;-0.3557225609207049
188.5;46.5;-0.16024096741463495
188.5;47.5;0.032496583179397596
188.5;48.5;0.28363171356904393
188.5;49.5;0.5905027131230537
188.5;50.5;0.8730636490533091
188.5;51.5;1.0624126842041304
188.5;52.5;1.1609825268199392
188.5;53.5;1.2120921681320043
188.5;54.5;1.2333331310732705
188.5;55.5;1.2080363148567586
188.5;56.5;1.1742705303103
188.5;57.5;1.1226648861962407
188.5;58.5;1.0365378052999823
188.5;59.5;0.9522837470828013
189.5;20.5;0.5310439751858445
189.5;21.5;0.430545823662955
189.5;22.5;0.27224567520669274
189.5;23.5;0.07584495523712065
189.5;24.5;-0.13557132183189122
189.5;25.5;-0.4055913920221529
189.5;26.5;-0.6819483163351423
189.5;27.5;-0.9215294896457202
189.5;28.5;-1.1044501965404825
189.5;29.5;-1.282660375294697
189.5;30.5;-1.438095219974507
189.5;31.5;-1.5806588635362484
189.5;32.5;-1.6881787995997752
189.5;33.5;-1.7280123716719988
189.5;34.5;-1.7211938371469275
189.5;35.5;-1.672563694688401
189.5;36.5;-1.586614434962334
189.5;37.5;-1.4880311711612604
189.5;38.5;-1.410004405207708
189.5;39.5;-1.3182601466032988
189.5;40.5;-1.228464286518958
189.5;41.5;-1.1253423690803446
189.5;42.5;-0.9529926745343892
189.5;43.5;-0.7634769183918666
189.5;44.5;-0.5352604537557263
189.5;45.5;-0.34068542207402447
189.5;46.5;-0.1392269627522284
189.5;47.5;0.043826494252239424
189.5;48.5;0.2976880220757145
189.5;49.5;0.595856707863681
189.5;50.5;0.8860888211689811
189.5;51.5;1.0739822446801328
189.5;52.5;1.1764243407039077
189.5;53.5;1.2186417199270305
189.5;54.5;1.2341544064798387
189.5;55.5;1.2158356534908787
189.5;56.5;1.1666206429723345
189.5;57.5;1.107848156158521
189.5;58.5;1.0232680695602951
189.5;59.5;0.9473825758619672
190.5;20.5;0.5728466197807848
190.5;21.5;0.4860475390213757
190.5;22.5;0.32400425298106356
190.5;23.5;0.09842670132410127
190.5;24.5;-0.1450014496667848
190.5;25.5;-0.4196133049243971
190.5;26.5;-0.6985784467038267
190.5;27.5;-0.9189260402611785
190.5;28.5;-1.096103810351606
190.5;29.5;-1.2628657099073641
190.5;30.5;-1.4397534215459753
190.5;31.5;-1.5724398423073747
190.5;32.5;-1.6740624582091708
190.5;33.5;-1.7134594985224856
190.5;34.5;-1.7166443119756412
190.5;35.5;-1.6758141064946632
190.5;36.5;-1.5986384370377438
190.5;37.5;-1.4941341943979112
190.5;38.5;-1.4023932701368371
190.5;39.5;-1.3187831231126066
190.5;40.5;-1.2244481235019737
190.5;41.5;-1.1239139243804566
190.5;42.5;-0.9485448815781229
190.5;43.5;-0.7542036645877164
190.5;44.5;-0.5332215692365525
190.5;45.5;-0.3374376027461056
190.5;46.5;-0.12853793653559908
190.5;47.5;0.06454907128749188
190.5;48.5;0.3169775650546735
190.5;49.5;0.6120533262406299
190.5;50.5;0.895470306627102
190.5;51.5;1.0868558943812503
190.5;52.5;1.1855104954045135
190.5;53.5;1.2251241033176898
190.5;54.5;1.2381280770328533
190.5;55.5;1.209661056198715
190.5;56.5;1.1614284695496448
190.5;57.5;1.0983623804128164
190.5;58.5;1.0230806336330092
190.5;59.5;0.9486561294583897
191.5;20.5;0.6237231934903971
191.5;21.5;0.5360746298016006
191.5;22.5;0.3796772143315925
191.5;23.5;0.12109086277448451
191.5;24.5;-0.13995572301398965
191.5;25.5;-0.41511949582273777
191.5;26.5;-0.6817718148748821
191.5;27.5;-0.9057534460400163
191.5;28.5;-1.0835556964387145
191.5;29.5;-1.2524539332784896
191.5;30.5;-1.4365327041891502
191.5;31.5;-1.565011946835934
191.5;32.5;-1.6551221271934347
191.5;33.5;-1.6915069348137468
191.5;34.5;-1.7084469750553215
191.5;35.5;-1.6765898588373715
191.5;36.5;-1.5986022434367928
191.5;37.5;-1.5077717974458862
191.5;38.5;-1.423618131205598
191.5;39.5;-1.3342786537764857
191.5;40.5;-1.2361766450998608
191.5;41.5;-1.1317004533619568
191.5;42.5;-0.9555581006720713
191.5;43.5;-0.757086522697291
191.5;44.5;-0.543932044975755
191.5;45.5;-0.32838468981648294
191.5;46.5;-0.12458313022369825
191.5;47.5;0.08800463031117753
191.5;48.5;0.3328680264608103
191.5;49.5;0.6173116320927463
191.5;50.5;0.896320724052008
191.5;51.5;1.094077318238033
191.5;52.5;1.1902802098572576
191.5;53.5;1.2324088341987451
191.5;54.5;1.2351741575353723
191.5;55.5;1.213725887169796
191.5;56.5;1.1636221290117728
191.5;57.5;1.102999717903905
191.5;58.5;1.0375263760587476
191.5;59.5;0.9627352115349843
192.5;20.5;0.679273497070378
192.5;21.5;0.5917475240407142
192.5;22.5;0.4203262481926038
192.5;23.5;0.15665296735290574
192.5;24.5;-0.14099210723129788
192.5;25.5;-0.4048577218685304
192.5;26.5;-0.659508917402372
192.5;27.5;-0.8827801031880274
192.5;28.5;-1.069230177780584
192.5;29.5;-1.2462155657427643
192.5;30.5;-1.4257304790382022
192.5;31.5;-1.5682543414035437
192.5;32.5;-1.6436403729111357
192.5;33.5;-1.6758549234416011
192.5;34.5;-1.694155497585927
192.5;35.5;-1.675550043329948
192.5;36.5;-1.604850108184967
192.5;37.5;-1.5085987681493145
192.5;38.5;-1.429279754231554
192.5;39.5;-1.3419973617854963
192.5;40.5;-1.2457842073750023
192.5;41.5;-1.142401973980867
192.5;42.5;-0.9644452192467562
192.5;43.5;-0.7668339241511569
192.5;44.5;-0.5540803143788906
192.5;45.5;-0.3296855469542872
192.5;46.5;-0.10528387436377637
192.5;47.5;0.10336605746134628
192.5;48.5;0.35167067860339424
192.5;49.5;0.6263548887452297
192.5;50.5;0.8805900974441597
192.5;51.5;1.1018273165179844
192.5;52.5;1.1990158715259
192.5;53.5;1.2361094214459174
192.5;54.5;1.2389570709606206
192.5;55.5;1.2055582476556626
192.5;56.5;1.172912710525336
192.5;57.5;1.114711044024917
192.5;58.5;1.0542515516158553
192.5;59.5;0.9878243337454884
193.5;20.5;0.7287416472257997
193.5;21.5;0.6295185576198266
193.5;22.5;0.45346509048454686
193.5;23.5;0.19046610532501201
193.5;24.5;-0.11830101035933538
193.5;25.5;-0.39840384554328556
193.5;26.5;-0.6485004367092093
193.5;27.5;-0.8708773199273879
193.5;28.5;-1.057614157211823
193.5;29.5;-1.238880174111929
193.5;30.5;-1.4161194237920407
193.5;31.5;-1.5470494156546657
193.5;32.5;-1.6352465718121325
193.5;33.5;-1.6596673322328523
193.5;34.5;-1.6694542614981038
193.5;35.5;-1.6640423182540276
193.5;36.5;-1.6087612052264137
193.5;37.5;-1.519362566736868
193.5;38.5;-1.4348948605450202
193.5;39.5;-1.3407496354182282
193.5;40.5;-1.2490719345533514
193.5;41.5;-1.1461482020212737
193.5;42.5;-0.9794236079307502
193.5;43.5;-0.7669588044350331
193.5;44.5;-0.5595814697576716
193.5;45.5;-0.32767849455345727
193.5;46.5;-0.10624326508843646
193.5;47.5;0.13436705157557446
193.5;48.5;0.3697875947559742
193.5;49.5;0.6427670128531553
193.5;50.5;0.8901268487497631
193.5;51.5;1.0968291182651668
193.5;52.5;1.2057190713483823
193.5;53.5;1.242201766862953
193.5;54.5;1.232202291329565
193.5;55.5;1.2094874111384746
193.5;56.5;1.1821609067219092
193.5;57.5;1.1229664851719017
193.5;58.5;1.0755456857625798
193.5;59.5;1.0122999823734098
194.5;20.5;0.7595552421202211
194.5;21.5;0.6600855007658719
194.5;22.5;0.48737486590083845
194.5;23.5;0.228203280939212
194.5;24.5;-0.08608980168894766
194.5;25.5;-0.3843624315945768
194.5;26.5;-0.6368259286096817
194.5;27.5;-0.8602833482650277
194.5;28.5;-1.0572502933113053
194.5;29.5;-1.2356645023069455
194.5;30.5;-1.4016631793535503
194.5;31.5;-1.5331472113452302
194.5;32.5;-1.618522988371256
194.5;33.5;-1.6510345890136506
194.5;34.5;-1.6563131007312004
194.5;35.5;-1.64760439760348
194.5;36.5;-1.6044999261889894
194.5;37.5;-1.5312235178307128
194.5;38.5;-1.434736873717882
194.5;39.5;-1.3460087262732736
194.5;40.5;-1.249187556607792
194.5;41.5;-1.1359055226817942
194.5;42.5;-0.968432974499417
194.5;43.5;-0.7741963892063148
194.5;44.5;-0.5663843184420485
194.5;45.5;-0.3248277701723043
194.5;46.5;-0.09301060670777905
194.5;47.5;0.15166343170105875
194.5;48.5;0.4042794109710325
194.5;49.5;0.6606780234407197
194.5;50.5;0.8979085900796697
194.5;51.5;1.105597275079236
194.5;52.5;1.2179862657908713
194.5;53.5;1.2468129825894736
194.5;54.5;1.2371573965755862
194.5;55.5;1.2183828643316006
194.5;56.5;1.1917748492850968
194.5;57.5;1.13615433482142
194.5;58.5;1.0947704513381356
194.5;59.5;1.0288982953075745
195.5;20.5;0.8008600069728773
195.5;21.5;0.6842074354422314
195.5;22.5;0.5290710066717657
195.5;23.5;0.2866544924106459
195.5;24.5;-0.0332678903655695
195.5;25.5;-0.3605051423765828
195.5;26.5;-0.6185073553615719
195.5;27.5;-0.8506751880644665
195.5;28.5;-1.0520758707098794
195.5;29.5;-1.2226864827011739
195.5;30.5;-1.3773228998295628
195.5;31.5;-1.5172103394412286
195.5;32.5;-1.6025306549022023
195.5;33.5;-1.6310919777265442
195.5;34.5;-1.6468177779732462
195.5;35.5;-1.6334965472579779
195.5;36.5;-1.5984162262686599
195.5;37.5;-1.53416436772914
195.5;38.5;-1.4404124835103018
195.5;39.5;-1.3489137410866676
195.5;40.5;-1.243735333929696
195.5;41.5;-1.1226484956134954
195.5;42.5;-0.9545560915767066
195.5;43.5;-0.764260953193571
195.5;44.5;-0.5548957274286644
195.5;45.5;-0.32184283494607685
195.5;46.5;-0.07550164372568284
195.5;47.5;0.1888059947392811
195.5;48.5;0.43692245110279454
195.5;49.5;0.6861146746791343
195.5;50.5;0.9137294825944082
195.5;51.5;1.1038484829098378
195.5;52.5;1.2198162282336835
195.5;53.5;1.2550440070335025
195.5;54.5;1.249601608244185
195.5;55.5;1.2249604649156782
195.5;56.5;1.1950952302366877
195.5;57.5;1.156483809336757
195.5;58.5;1.1175326860003403
195.5;59.5;1.0467689233589492
196.5;20.5;0.8587946770489854
196.5;21.5;0.7353749636956587
196.5;22.5;0.5722696081361632
196.5;23.5;0.34992602052150323
196.5;24.5;0.0240069102440579
196.5;25.5;-0.3185920106727441
196.5;26.5;-0.5980975243928871
196.5;27.5;-0.8305884470869412
196.5;28.5;-1.0420687344773067
196.5;29.5;-1.223913110381406
196.5;30.5;-1.3740095665658933
196.5;31.5;-1.5002205578849022
196.5;32.5;-1.5835523091376564
196.5;33.5;-1.6101248622625586
196.5;34.5;-1.6217515080859757
196.5;35.5;-1.6278654442074418
196.5;36.5;-1.5848611868511109
196.5;37.5;-1.5303190743488229
196.5;38.5;-1.44138668001548
196.5;39.5;-1.3477993883307762
196.5;40.5;-1.2352122245816783
196.5;41.5;-1.111727407613574
196.5;42.5;-0.9457800056595649
196.5;43.5;-0.7382129249770114
196.5;44.5;-0.5340803393411804
196.5;45.5;-0.30383353847772365
196.5;46.5;-0.03933859201265386
196.5;47.5;0.22985548075218679
196.5;48.5;0.4980400394310833
196.5;49.5;0.7186546192940255
196.5;50.5;0.9237202039468786
196.5;51.5;1.1093325514382197
196.5;52.5;1.230052077396925
196.5;53.5;1.263814271102064
196.5;54.5;1.2546077268506084
196.5;55.5;1.2414655597902262
196.5;56.5;1.2108781506391495
196.5;57.5;1.1753638926056489
196.5;58.5;1.132607031112484
196.5;59.5;1.0622038682115704
197.5;20.5;0.9296954982328283
197.5;21.5;0.7863247757796684
197.5;22.5;0.6282191777445463
197.5;23.5;0.42158434465651184
197.5;24.5;0.08994092123465558
197.5;25.5;-0.27057723619409046
197.5;26.5;-0.5678632839395997
197.5;27.5;-0.8010548417028394
197.5;28.5;-1.0235663103148518
197.5;29.5;-1.2144956815275847
197.5;30.5;-1.360426779035342
197.5;31.5;-1.4906888879982032
197.5;32.5;-1.5624983428128751
197.5;33.5;-1.595449498719705
197.5;34.5;-1.6057825166820971
197.5;35.5;-1.6183126695789531
197.5;36.5;-1.5728526123992916
197.5;37.5;-1.5340159598339826
197.5;38.5;-1.4331042579747362
197.5;39.5;-1.3360910860915745
197.5;40.5;-1.221159061836019
197.5;41.5;-1.0961261271172995
197.5;42.5;-0.934515508472933
197.5;43.5;-0.7254941275310833
197.5;44.5;-0.5157624802693109
197.5;45.5;-0.2742129880905802
197.5;46.5;0.0035112794436864036
197.5;47.5;0.2816583587972168
197.5;48.5;0.5321792913502843
197.5;49.5;0.7490695176031212
197.5;50.5;0.9482946075349369
197.5;51.5;1.1299823948150793
197.5;52.5;1.2443301900414538
197.5;53.5;1.2775260586036812
197.5;54.5;1.2734251596088466
197.5;55.5;1.252766555431919
197.5;56.5;1.223752795591422
197.5;57.5;1.1930329389255119
197.5;58.5;1.1445067270371452
197.5;59.5;1.0741416562175536
198.5;20.5;0.9886772273295801
198.5;21.5;0.84293893878269
198.5;22.5;0.6891798905124595
198.5;23.5;0.4809924876397369
198.5;24.5;0.17507000291494018
198.5;25.5;-0.1937466012551139
198.5;26.5;-0.5203200501513959
198.5;27.5;-0.7614211265149448
198.5;28.5;-0.9898113273297058
198.5;29.5;-1.1951289424208444
198.5;30.5;-1.354434524021568
198.5;31.5;-1.4777579541093313
198.5;32.5;-1.5487420062988422
198.5;33.5;-1.5772282307853747
198.5;34.5;-1.5966120497120306
198.5;35.5;-1.5972532160231916
198.5;36.5;-1.5674536930113634
198.5;37.5;-1.52334555961308
198.5;38.5;-1.4267000315927463
198.5;39.5;-1.3186531088344728
198.5;40.5;-1.2111644062275346
198.5;41.5;-1.0879762787329155
198.5;42.5;-0.9146275297994996
198.5;43.5;-0.7134362877778619
198.5;44.5;-0.5023915601239535
198.5;45.5;-0.2494479766813984
198.5;46.5;0.036748701332355145
198.5;47.5;0.315103507044048
198.5;48.5;0.5687138719140118
198.5;49.5;0.7934522924766577
198.5;50.5;0.9691402144915401
198.5;51.5;1.143148103937572
198.5;52.5;1.2642519424649943
198.5;53.5;1.2983888578382645
198.5;54.5;1.2908390564379482
198.5;55.5;1.2661830871761934
198.5;56.5;1.243534123385393
198.5;57.5;1.2180871575862242
198.5;58.5;1.1672727323310677
199.5;20.5;1.0467215073026628
199.5;21.5;0.9102915836126049
199.5;22.5;0.7499691618815322
199.5;23.5;0.5516516477730272
199.5;24.5;0.24712133380262094
199.5;25.5;-0.12715373792319107
199.5;26.5;-0.46620362609473154
199.5;27.5;-0.7110076305672556
199.5;28.5;-0.9529392614987461
199.5;29.5;-1.1615793927807156
199.5;30.5;-1.3401218075985726
199.5;31.5;-1.4611020354526107
199.5;32.5;-1.533440607751222
199.5;33.5;-1.5654101663087883
199.5;34.5;-1.5903156472105122
199.5;35.5;-1.57993802797816
199.5;36.5;-1.5580092081824568
199.5;37.5;-1.5099737566647302
199.5;38.5;-1.408671371620739
199.5;39.5;-1.2976291771889679
199.5;40.5;-1.1891110265769846
199.5;41.5;-1.0624506634970066
199.5;42.5;-0.8949698345182283
199.5;43.5;-0.7006343515355905
199.5;44.5;-0.4750087413938928
199.5;45.5;-0.22019443763022617
199.5;46.5;0.06744060139540808
199.5;47.5;0.3517796367757185
199.5;48.5;0.5988432469037552
199.5;49.5;0.8202710460717816
199.5;50.5;1.0056051008095983
199.5;51.5;1.1642387318939282
199.5;52.5;1.2842917957658353
199.5;53.5;1.3232249530110294
199.5;54.5;1.3118546906790576
199.5;55.5;1.2791840474591831
199.5;56.5;1.2583596449615329
199.5;57.5;1.2338207520275548
199.5;58.5;1.1785165144653964
200.5;20.5;1.1142327574735726
200.5;21.5;0.9735975974134988
200.5;22.5;0.8203167565649063
200.5;23.5;0.626626576170696
200.5;24.5;0.33167383525585725
200.5;25.5;-0.04847235981557845
200.5;26.5;-0.38502388645437124
200.5;27.5;-0.6503150979825619
200.5;28.5;-0.9086000599604113
200.5;29.5;-1.1373714246209852
200.5;30.5;-1.3100077129405485
200.5;31.5;-1.4371209898694641
200.5;32.5;-1.5145511516325392
200.5;33.5;-1.549245612984977
200.5;34.5;-1.575015235350297
200.5;35.5;-1.5633867745113106
200.5;36.5;-1.5351604368920804
200.5;37.5;-1.4775466166884725
200.5;38.5;-1.3954136312829917
200.5;39.5;-1.2714353483367948
200.5;40.5;-1.1755746645050735
200.5;41.5;-1.0381755978015028
200.5;42.5;-0.87624704813678
200.5;43.5;-0.6793011784217101
200.5;44.5;-0.4513420956604435
200.5;45.5;-0.1947450286673905
200.5;46.5;0.1037304471140778
200.5;47.5;0.3832424720883923
200.5;48.5;0.6341323310234993
200.5;49.5;0.8540296292072252
200.5;50.5;1.0323277861770288
200.5;51.5;1.1805890846461211
200.5;52.5;1.3052252541219354
200.5;53.5;1.3435340926758175
200.5;54.5;1.3272233232139434
200.5;55.5;1.297266858380875
200.5;57.5;1.2405029402067358
200.5;58.5;1.1838822391673591
201.5;20.5;1.1667926085861762
201.5;21.5;1.0498985853355864
201.5;22.5;0.8932355146596479
201.5;23.5;0.6950881211244359
201.5;24.5;0.4034820605300696
201.5;25.5;0.03315230046678231
201.5;26.5;-0.3150610460528326
201.5;27.5;-0.6035063164279181
